"id","user_id","created_at","lang","text","bullying_traces","type","form","teasing","author_role","emotion"
108671034697334784,336161428,"2011-08-30 22:42:48","en","""@USER: #waystopissmeoff bullying! I hate bullies , it really hurts feelings!""","n","","","","",""
108673913042644992,49720460,"2011-08-30 22:54:14","tl","@USER Edmundito, sin mala onda.. la palabra es BULLYING, no BOWLING :)","n","","","","",""
108674500169695232,46822887,"2011-08-30 22:56:34","en",".@USER you are participating in the libel by baselessly claiming @USER is a bully.  again, i caution you to watch what you say. #p2","y","self-disclosure","other","n","defender","none"
108675233929633792,40982929,"2011-08-30 22:59:29","pt","Palestra sobre Bullying para Educadores, Pais e alunos na SMED @USER @USER @USER  HTTPLINK","n","","","","",""
108675369158180864,285580414,"2011-08-30 23:00:01","pt","@USER @USER agora Rolândia vai sofrer bullying do país inteiro, que dó que dó que dó UASDHAIUSDHAISH","n","","","","",""
108676972149874688,157724561,"2011-08-30 23:06:23","pt","Esse @USER  fazendo bullying comigo! Haha","n","","","","",""
108677628994658304,308116083,"2011-08-30 23:09:00","es","@USER también amo como ayuda a causas como el bullying, nos enseña mucho cada día :')","n","","","","",""
108678029466796032,313413996,"2011-08-30 23:10:36","en","@USER your a bully to me :c ;b","y","self-disclosure","other","n","victim","none"
108678798257557504,45985597,"2011-08-30 23:13:39","pt","Tô chorando de rir com esses tweets sobre Rolândia KKKKKKK minha cidade tá sofrendo bullying","n","","","","",""
108680926917173248,361194753,"2011-08-30 23:22:06","pt","@USER ficaram me zoando, falando q eu n era popular na escola, e q tinham inveja de mim, mais eu sofro bullying desde da 5 série","n","","","","",""
108680975575293952,280081502,"2011-08-30 23:22:18","en","@USER relentless bullying of dan, stupid fucking accents, and his story lessons.. he is a top guy!","y","report","other","n","reporter","none"
108683035838394368,236635817,"2011-08-30 23:30:29","en","The ant bully sweeeeet!","n","","","","",""
108683464869543936,46510210,"2011-08-30 23:32:11","pt","Tô sofrendo bullying porque vou no show do Justin Bieber.","n","","","","",""
108685039612608512,76119566,"2011-08-30 23:38:27","en","@USER u would think that, bully lol :D x","y","accusation","other","y","accuser","none"
108686132635648000,59239389,"2011-08-30 23:42:47","pt","@USER  zoando da minha tristeza, aaaaaaaaaaaaa, para de pratica bullying!!!","n","","","","",""
108687467409973248,209294695,"2011-08-30 23:48:06","en","bully's tho smh","n","","","","",""
108687609097748480,163052434,"2011-08-30 23:48:39","pt","@USER @USER kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk #todoschoram vamo para q isso é bulling tem q adoça a vida mlkada","n","","","","",""
108688741975076864,151623410,"2011-08-30 23:53:10","pt","@USER mas é asismq tem q ser .. hahahahah se nao nao gera humor nem bullying","n","","","","",""
108689263821991936,20376402,"2011-08-30 23:55:14","en","@USER How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...","n","","","","",""
108691272751001600,77786440,"2011-08-31 00:03:13","en","@USER Isn't your single about bullying? yeah okay then why you bullying @USER shes your fan thats fucking ridiculous.","y","accusation","other","n","accuser","anger"
108692482191147008,78590345,"2011-08-31 00:08:01","pt","só eu acho esse comercial sobre bullying mto tosco?","n","","","","",""
108697105987670016,93968197,"2011-08-31 00:26:24","en","Industry Night people! See you Thursday for some Bully Boy cocktails! HTTPLINK","n","","","","",""
108697152586383360,362721885,"2011-08-31 00:26:35","pt","@USER não sou ): OLHA O PRECONCEITO E O BULLYING AÍ CU","n","","","","",""
108697211168231424,275702336,"2011-08-31 00:26:49","en","Just moments until @USER  welcomes @USER as he hosts a live auction to benefit his StandUp anit-bullying foundation. See ya","n","","","","",""
108699625116012544,258019359,"2011-08-31 00:36:24","tl","@USER mau samy es la mayor muestra de bulling hahaha","n","","","","",""
108701044959232000,143041804,"2011-08-31 00:42:03","in","@USER uuuu maafin aku juga ya cuuuuuuy ntar kalo suatu aku bakal bully kamu jadi maafin dr sekarang ya cuuuuy","n","","","","",""
108701605683138560,345090735,"2011-08-31 00:44:17","en","How are you going to be 30, and still have a bully #BullyBeatdown","n","","","","",""
108703628696616960,100086004,"2011-08-31 00:52:19","pt","@USER @USER @USER ISSO É BULLYING","n","","","","",""
108704754355544064,26563393,"2011-08-31 00:56:47","en","@USER @USER must be Cyber Bully!  Just like Jill Zarin","y","accusation","cyberbullying","n","accuser","none"
108705062284562432,348851171,"2011-08-31 00:58:01","en","@USER is a bully(:","y","report","other","n","reporter","sadness"
108705472491687936,53686032,"2011-08-31 00:59:38","pt","""Sonserina: malignos, falsos, Comensais da Morte, praticantes de bullying"". Risos.","n","","","","",""
108707443126697984,76079822,"2011-08-31 01:07:28","es","@USER @USER GRACIAS. Ahora me sentiré más segura que nunca. :)) ¿Te maltrato? :0 Pero si tu eres el niño bullying. xD","n","","","","",""
108710943210471424,54131659,"2011-08-31 01:21:23","in","@USER ky! Lo ga minta maaf sama gue?? Heh! Lo suka bully gue kan (*˘˛˘*)","n","","","","",""
108711529402212352,21156057,"2011-08-31 01:23:43","en","Bullying is BAD!  Three men arrested on extortion charge of The Shack Waikiki | KHON2 Hawaii's News Leader HTTPLINK via @USER","n","","","","",""
108713417606561792,38910135,"2011-08-31 01:31:13","pt","@USER é bullying","n","","","","",""
108718078048739328,33574148,"2011-08-31 01:49:44","en","I'm not one for violence or reality tv. BUT, Bully Breakdown on MTV2 is very entertaining. Just sayin'","n","","","","",""
108725130707992576,178802130,"2011-08-31 02:17:45","pt","#bully tbm faliu kkkkkk","n","","","","",""
108726117917130752,58617776,"2011-08-31 02:21:41","en","Bullying *","n","","","","",""
108726271726460928,150404681,"2011-08-31 02:22:17","pt","Estou sofrendo bullying ( @USER @USER @USER ) HUAHUHA","n","","","","",""
108727230590488576,33429647,"2011-08-31 02:26:06","es","La ""represión"" es como el bullying, siempre existió, pero ahora la gente tiene internet y celulares con cámara para quejarse...","n","","","","",""
108727740689170432,183879763,"2011-08-31 02:28:08","en","Bullying hurts! Rt if u want it to stop!","n","","","","",""
108730245967921152,36537637,"2011-08-31 02:38:05","es","#laguatonacandy mi amigo deberia demandar a @USER por bullying, jajaja es inevitable molestarlo","n","","","","",""
108734297799794688,160762953,"2011-08-31 02:54:11","nl","[110830/TRANS] Strong Heart - Donghae Being Bullied - vampiremochi: Awwww… Teukie hyung~~~ poor nano ~~~... HTTPLINK","n","","","","",""
108738350759952384,193943631,"2011-08-31 03:10:17","en","this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious.","y","denial","other","n","bully","none"
108739492344631296,337864183,"2011-08-31 03:14:49","en","@USER aka nobody gets bullied like that and you clearly have a manipulative sex fiend supporting agenda","n","","","","",""
108740913878151168,186066215,"2011-08-31 03:20:28","pt","@USER agresão verbal também é bullying, eu posso te denunciar; kkkkk","n","","","","",""
108741335661551616,18746012,"2011-08-31 03:22:09","en","NJ BULLY  LAW:  Lunch-line aggressors can be reported to police by classmates through anonymous tips...:  The An... HTTPLINK","n","","","","",""
108743341398687744,36351753,"2011-08-31 03:30:07","pt","@USER E eu, que sempre escrevi muçarela e sofri bullying da galera?! rs","n","","","","",""
108744090664968192,83576624,"2011-08-31 03:33:06","en","he walked all the way up saying..""BIG BULLY!"" and i was like...whaaaat????   him : BIGGGGG BULLLLYYYYY!!!!! D:&lt;","y","self-disclosure","other","n","bully","none"
108747316479000576,317371905,"2011-08-31 03:45:55","en","BULLY BEATDOWN! :o","n","","","","",""
108748446487425024,361112309,"2011-08-31 03:50:24","en","ARE YOU IN A BAD JOB SITUATION WITH BULLY C0-WORKERS? HTTPLINK","n","","","","",""
108748675232178176,82122130,"2011-08-31 03:51:19","es","@USER Es una limpieza sabia, aunque así el bullying se hace más interesante.","n","","","","",""
108749234643279872,55913896,"2011-08-31 03:53:32","en","Mad that someone I'm not fond of is in one of my classes. #Bully","n","","","","",""
108761061410344960,169263138,"2011-08-31 04:40:32","en","@USER yu bullied me but I miss yu!!!! Haha","y","self-disclosure","other","y","victim","none"
108761956445458432,24202929,"2011-08-31 04:44:05","en","@USER Some are my favs were, Party Monster, Bully and The Boys & Girls Guide To Getting Down","n","","","","",""
108765071395655680,39955613,"2011-08-31 04:56:28","en","This year's bully target : the shah rukh khan wannabe, @USER muahahaha HTTPLINK","n","","","","",""
108765481514708992,285461140,"2011-08-31 04:58:06","en","@USER @USER @USER mr. walt, stop being a bully.","y","accusation","other","n","accuser","none"
108770386325409792,183808185,"2011-08-31 05:17:35","et","Bedroom bully with the penis - kooooookkkeeeee .","n","","","","",""
108776650799464448,59135329,"2011-08-31 05:42:29","en","@USER she's brave. i will never write my bullying story on twitter. no one knows.","n","","","","",""
108778653466365952,20982049,"2011-08-31 05:50:26","tl","@USER KITA MO NA! Ngayon you're cyber-bullying me naman... hahaha! @USER","n","","","","",""
108781669133197312,309648782,"2011-08-31 06:02:25","in","coba sekolah gue kayak sekolahan bully anjir asik pisan !","n","","","","",""
108782599643729920,77561749,"2011-08-31 06:06:07","en","Dude selling that stale ass lmmfaooooooooo “@USER Irinita gone take MiMi on Bully Beatdown ...llam”","n","","","","",""
108787583038926848,24287407,"2011-08-31 06:25:55","en","Yes a midget kicked me.....felt like a bulldozer shoved me","n","","","","",""
108792411597189120,269710482,"2011-08-31 06:45:06","en","do children bully more than grow-ups ? ... your opinion please ... :)","n","","","","",""
108805481363030016,110309026,"2011-08-31 07:37:02","en","If you fear your child is being bullied, this book might make a difference and change everything. HTTPLINK","n","","","","",""
108806690861883392,75468503,"2011-08-31 07:41:51","en","New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : HTTPLINK #edchat #edlaw","n","","","","",""
108823658985828352,48755918,"2011-08-31 08:49:16","en","And friends don't go around do ""bully"" shit thing to their friends.","n","","","","",""
108828051491651584,97068125,"2011-08-31 09:06:44","en","Victim response may be key to curb bullying, study says HTTPLINK","n","","","","",""
108830336653344768,193969638,"2011-08-31 09:15:48","en","Heechul traning 4 weeks at  Nonsan!!! T.T @USER take care oppa. T_T dnt let them bullying u. Ok.? T.T","n","","","","",""
108839514021167104,18525497,"2011-08-31 09:52:16","en","Apple accuses Motorola, Samsung of monopolizing markets with patents - HTTPLINK bullying not enough: adds hypocrisy","n","","","","",""
108846871165927424,64222355,"2011-08-31 10:21:31","en",".@USER  Yes, but @USER shd be accountable for his bullying of councils - if his policies are inconsistent, he shd retract","y","report","other","n","reporter","none"
108849410825392128,355757429,"2011-08-31 10:31:36","en","@USER yeah i came 2 days ago,started getting bullied the first day-looks up slightly-","y","self-disclosure","other","n","victim","none"
108870460149727232,88895058,"2011-08-31 11:55:15","en","@USER But don't follow this guy. He's a bully. With a scary, 'i don't give a fuck' pic. Avoid at all costs.","y","report","other","n","reporter","none"
108871687809941504,17154954,"2011-08-31 12:00:07","en","Some HITECHWatch: ""Policymaking and the bully pulpit"" HTTPLINK","n","","","","",""
108872524045103104,245773887,"2011-08-31 12:03:27","in","@USER @USER kok bisa ada guanya sih? -__-"" ku kangen ya di bully gua :3","n","","","","",""
108879607339565056,348856932,"2011-08-31 12:31:35","en","I had a meeting with the principal and I'm being forced to go to this.. It's supposed to be on bullying or something.. @USER","n","","","","",""
108884652823035904,35740310,"2011-08-31 12:51:38","es","Bullying matutino cortesía de sus locutores favoritos @USER @USER y él vendepiñas @USER en #bdsf escuche sus consejos y pongalo a dieta","n","","","","",""
108886022917595136,94912172,"2011-08-31 12:57:05","en","#schools Students CAN get it in their Hearts & Minds that Bullying is wrong..Reach, Help, Teach, Empower #moms #twitterdads #parenting","n","","","","",""
108887910459248640,14652060,"2011-08-31 13:04:35","es","El pobre #maxsamid lo que debe tener e ansiedad con la presión de que salga, no ha nacido ya lo ta bullying :-s","n","","","","",""
108890830365929472,274339841,"2011-08-31 13:16:11","en","Taking a Stand Against Bullying : Sudbury, Ontario - HTTPLINK","n","","","","",""
108893035651272704,218553419,"2011-08-31 13:24:57","en","There's No Such Thing As A Bully: Adults, Too?: When a student makes a very important observation, the author is... HTTPLINK","n","","","","",""
108894150925090816,354320573,"2011-08-31 13:29:23","en","Bully Tools reviews HTTPLINK","n","","","","",""
108894867647766528,24177727,"2011-08-31 13:32:14","en","@USER darryn would be nitemare housemate, he's controlling & a bully #CBB #BBUK","y","report","other","n","reporter","none"
108900564821213184,39158988,"2011-08-31 13:54:52","pt","Neguinho passa a aula inteira fazendo pergunta pro professor, ai dps sofre de bullying e acha ruim!!","n","","","","",""
