"source","target"
"72198806","2167097881"
"72198806","1262099252"
"72198806","216503958"
"72198806","476256944"
"72198806","236511574"
"72198806","486694111"
"72198806","29201047"
"72198806","29442313"
"72198806","17494010"
"72198806","43910797"
"72198806","76456274"
"72198806","970207298"
"72198806","242555999"
"72198806","240812994"
"486694111","20546536"
"486694111","600463589"
"486694111","132278386"
"486694111","16789970"
"486694111","266133081"
"486694111","19394188"
"486694111","21111098"
"486694111","43910797"
"486694111","242555999"
"29201047","137823987"
"29201047","150078976"
"29201047","1099199839"
"29201047","92186819"
"29201047","57065141"
"29201047","293131808"
"29201047","558769636"
"29201047","32010840"
"29201047","252249233"
"29201047","20545793"
"29201047","20002401"
"29201047","250188760"
"29201047","234374703"
"29201047","1074518754"
"29201047","132278386"
"29201047","15442036"
"29201047","109071031"
"29201047","249787913"
"29201047","247334603"
"29201047","1061029050"
"29201047","242836537"
"29201047","18695134"
"29201047","16789970"
"29201047","109287731"
"29201047","515822213"
"29201047","60828944"
"29201047","224285242"
"29201047","20597460"
"29201047","278124059"
"29201047","171598736"
"29201047","1262099252"
"29201047","435500714"
"29201047","216503958"
"29201047","476256944"
"29201047","72198806"
"29201047","486694111"
"29201047","1267940407"
"29201047","29442313"
"29201047","43910797"
"29201047","76456274"
"29201047","970207298"
"29201047","242555999"
"202206694","15394954"
"202206694","10615232"
"202206694","25086658"
"202206694","22831059"
"202206694","19739126"
"202206694","14845376"
"202206694","20546536"
"202206694","18632666"
"202206694","5558312"
"202206694","13218102"
"202206694","18061669"
"202206694","339822881"
"202206694","600463589"
"202206694","1089334250"
"202206694","51228911"
"202206694","235271965"
"202206694","21269970"
"202206694","234374703"
"202206694","76649729"
"202206694","21157904"
"202206694","19726613"
"202206694","291756142"
"202206694","1071402577"
"202206694","1061029050"
"202206694","78403308"
"202206694","211588974"
"202206694","18695134"
"202206694","1096059529"
"202206694","2955485182"
"202206694","47975734"
"202206694","109287731"
"202206694","515822213"
"202206694","217543151"
"202206694","60828944"
"202206694","264219447"
"202206694","171598736"
"202206694","73303753"
"202206694","1262099252"
"202206694","193794406"
"202206694","235217558"
"202206694","212262370"
"202206694","2891210047"
"202206694","2863210809"
"202206694","266133081"
"202206694","216503958"
"202206694","382791093"
"202206694","19394188"
"202206694","296361085"
"202206694","2856787757"
"202206694","88784440"
"202206694","262756641"
"202206694","75364211"
"202206694","18915145"
"202206694","233737858"
"202206694","229966028"
"202206694","555474658"
"202206694","2964174789"
"202206694","968650362"
"202206694","221162525"
"202206694","18916432"
"202206694","11651202"
"382791093","14845376"
"382791093","20546536"
"382791093","18632666"
"382791093","5558312"
"382791093","13218102"
"382791093","18061669"
"382791093","600463589"
"382791093","1048784496"
"382791093","21269970"
"382791093","234374703"
"382791093","76649729"
"382791093","132278386"
"382791093","21157904"
"382791093","19726613"
"382791093","291756142"
"382791093","1071402577"
"382791093","78403308"
"382791093","211588974"
"382791093","225921757"
"382791093","1096059529"
"382791093","2955485182"
"382791093","47975734"
"382791093","217543151"
"382791093","264219447"
"382791093","73303753"
"382791093","212262370"
"382791093","2863210809"
"382791093","266133081"
"382791093","202206694"
"382791093","19394188"
"382791093","296361085"
"382791093","75364211"
"382791093","18915145"
"382791093","233737858"
"382791093","229966028"
"382791093","76456274"
"382791093","1074480192"
"382791093","555474658"
"382791093","968650362"
"382791093","221162525"
"382791093","970207298"
"19394188","14845376"
"19394188","16056306"
"19394188","13218102"
"19394188","229197216"
"19394188","240760644"
"19394188","18566912"
"19394188","109071031"
"19394188","19726613"
"19394188","1071402577"
"19394188","16789970"
"19394188","2955485182"
"19394188","47975734"
"19394188","264219447"
"19394188","224285242"
"19394188","212262370"
"19394188","202206694"
"19394188","18915145"
"19394188","968650362"
"19394188","242555999"
"19394188","18916432"
"296361085","17976923"
"296361085","10615232"
"296361085","295685416"
"296361085","19739126"
"296361085","14845376"
"296361085","16056306"
"296361085","18632666"
"296361085","13218102"
"296361085","339822881"
"296361085","34340464"
"296361085","246341769"
"296361085","254082173"
"296361085","235251868"
"296361085","19407835"
"296361085","29766367"
"296361085","137407124"
"296361085","15356407"
"296361085","21269970"
"296361085","76649729"
"296361085","21157904"
"296361085","19726613"
"296361085","1071402577"
"296361085","211588974"
"296361085","1096059529"
"296361085","2955485182"
"296361085","47975734"
"296361085","217543151"
"296361085","264219447"
"296361085","73303753"
"296361085","193794406"
"296361085","212262370"
"296361085","202206694"
"296361085","19394188"
"296361085","88784440"
"296361085","75364211"
"296361085","18915145"
"296361085","233737858"
"296361085","229966028"
"296361085","1074480192"
"296361085","221162525"
"296361085","18916432"
"296361085","1209417007"
"296361085","23970171"
"2856787757","10615232"
"2856787757","510516465"
"2856787757","314205957"
"2856787757","2965083477"
"2856787757","48117116"
"1267940407","10615232"
"1267940407","78445977"
"1267940407","20546536"
"1267940407","16056306"
"1267940407","18632666"
"1267940407","5558312"
"1267940407","18061669"
"1267940407","7429102"
"1267940407","92186819"
"1267940407","57065141"
"1267940407","339822881"
"1267940407","600463589"
"1267940407","293131808"
"1267940407","15160884"
"1267940407","161791703"
"1267940407","37920978"
"1267940407","234057152"
"1267940407","234837632"
"1267940407","221793778"
"1267940407","15356407"
"1267940407","250188760"
"1267940407","21269970"
"1267940407","234374703"
"1267940407","76649729"
"1267940407","1074518754"
"1267940407","132278386"
"1267940407","15442036"
"1267940407","21157904"
"1267940407","117501995"
"1267940407","109071031"
"1267940407","249787913"
"1267940407","19726613"
"1267940407","247334603"
"1267940407","1061029050"
"1267940407","211588974"
"1267940407","242836537"
"1267940407","18695134"
"1267940407","16789970"
"1267940407","109287731"
"1267940407","217543151"
"1267940407","264219447"
"1267940407","224285242"
"1267940407","20597460"
"1267940407","278124059"
"1267940407","171598736"
"1267940407","73303753"
"1267940407","2167097881"
"1267940407","435500714"
"1267940407","212262370"
"1267940407","266133081"
"1267940407","72198806"
"1267940407","486694111"
"1267940407","29201047"
"1267940407","202206694"
"1267940407","382791093"
"1267940407","19394188"
"1267940407","296361085"
"1267940407","262756641"
"1267940407","75364211"
"1267940407","18915145"
"1267940407","233737858"
"1267940407","229966028"
"1267940407","29442313"
"1267940407","17494010"
"1267940407","43910797"
"1267940407","76456274"
"1267940407","221162525"
"1267940407","242555999"
"1267940407","22012091"
"88784440","10615232"
"88784440","22509548"
"88784440","17896154"
"88784440","14845376"
"88784440","20546536"
"88784440","17800215"
"88784440","16056306"
"88784440","18805303"
"88784440","18632666"
"88784440","18166778"
"88784440","5558312"
"88784440","13218102"
"88784440","18061669"
"88784440","7429102"
"88784440","339822881"
"88784440","600463589"
"88784440","293131808"
"88784440","246341769"
"88784440","22527499"
"88784440","1058807868"
"88784440","37920978"
"88784440","240760644"
"88784440","32010840"
"88784440","18566912"
"88784440","1092757885"
"88784440","252819642"
"88784440","963480595"
"88784440","1072382221"
"88784440","2976598347"
"88784440","244268646"
"88784440","252249233"
"88784440","29766367"
"88784440","211901075"
"88784440","975200486"
"88784440","190328374"
"88784440","250188760"
"88784440","21269970"
"88784440","234374703"
"88784440","76649729"
"88784440","132278386"
"88784440","15442036"
"88784440","21157904"
"88784440","117501995"
"88784440","109071031"
"88784440","249787913"
"88784440","19726613"
"88784440","247334603"
"88784440","291756142"
"88784440","1071402577"
"88784440","1061029050"
"88784440","78403308"
"88784440","211588974"
"88784440","225921757"
"88784440","242836537"
"88784440","18695134"
"88784440","16789970"
"88784440","1096059529"
"88784440","47975734"
"88784440","515822213"
"88784440","217543151"
"88784440","60828944"
"88784440","264219447"
"88784440","224285242"
"88784440","20597460"
"88784440","278124059"
"88784440","171598736"
"88784440","73303753"
"88784440","212262370"
"88784440","2891210047"
"88784440","2863210809"
"88784440","266133081"
"88784440","216503958"
"88784440","72198806"
"88784440","29201047"
"88784440","202206694"
"88784440","382791093"
"88784440","19394188"
"88784440","296361085"
"88784440","262756641"
"88784440","75364211"
"88784440","18915145"
"88784440","233737858"
"88784440","229966028"
"88784440","29442313"
"88784440","2962923040"
"88784440","17494010"
"88784440","21111098"
"88784440","43910797"
"88784440","76456274"
"88784440","1074480192"
"88784440","555474658"
"88784440","968650362"
"88784440","221162525"
"88784440","18916432"
"88784440","11651202"
"88784440","237348797"
"88784440","23970171"
"262756641","14845376"
"262756641","1072008757"
"262756641","21269970"
"262756641","76649729"
"262756641","21157904"
"262756641","78403308"
"262756641","211588974"
"262756641","73303753"
"262756641","235217558"
"262756641","202206694"
"262756641","19394188"
"262756641","2856787757"
"262756641","88784440"
"262756641","75364211"
"262756641","233737858"
"262756641","229966028"
"262756641","21111098"
"262756641","221162525"
"75364211","10615232"
"75364211","295685416"
"75364211","233761277"
"75364211","14845376"
"75364211","20546536"
"75364211","16056306"
"75364211","18632666"
"75364211","5558312"
"75364211","13218102"
"75364211","18061669"
"75364211","339822881"
"75364211","600463589"
"75364211","163570705"
"75364211","252819642"
"75364211","19658173"
"75364211","244268646"
"75364211","2966758114"
"75364211","237862972"
"75364211","21269970"
"75364211","76649729"
"75364211","21157904"
"75364211","249787913"
"75364211","19726613"
"75364211","291756142"
"75364211","1071402577"
"75364211","1061029050"
"75364211","78403308"
"75364211","211588974"
"75364211","47975734"
"75364211","217543151"
"75364211","264219447"
"75364211","20597460"
"75364211","73303753"
"75364211","212262370"
"75364211","2863210809"
"75364211","266133081"
"75364211","202206694"
"75364211","382791093"
"75364211","19394188"
"75364211","296361085"
"75364211","2856787757"
"75364211","88784440"
"75364211","262756641"
"75364211","18915145"
"75364211","233737858"
"75364211","229966028"
"75364211","2962923040"
"75364211","17494010"
"75364211","21111098"
"75364211","76456274"
"75364211","1074480192"
"75364211","555474658"
"75364211","2964174789"
"75364211","968650362"
"75364211","221162525"
"18915145","15394954"
"18915145","10615232"
"18915145","19739126"
"18915145","18166778"
"18915145","13218102"
"18915145","18061669"
"18915145","20015903"
"18915145","124224165"
"18915145","18566912"
"18915145","23976316"
"18915145","51228911"
"18915145","21269970"
"18915145","278124059"
"18915145","202206694"
"18915145","19394188"
"18915145","233737858"
"18915145","221162525"
"18915145","18916432"
"233737858","14845376"
"233737858","18166778"
"233737858","5558312"
"233737858","13218102"
"233737858","18061669"
"233737858","600463589"
"233737858","20015903"
"233737858","234053893"
"233737858","234022257"
"233737858","76649729"
"233737858","1074518754"
"233737858","21157904"
"233737858","19726613"
"233737858","291756142"
"233737858","47975734"
"233737858","73303753"
"233737858","202206694"
"233737858","296361085"
"233737858","18915145"
"233737858","1074480192"
"233737858","555474658"
"233737858","221162525"
"233737858","18916432"
"229966028","20209807"
"229966028","10615232"
"229966028","25086658"
"229966028","14845376"
"229966028","20546536"
"229966028","18632666"
"229966028","5558312"
"229966028","13218102"
"229966028","18061669"
"229966028","37094727"
"229966028","339822881"
"229966028","600463589"
"229966028","292935209"
"229966028","33655490"
"229966028","236479311"
"229966028","137794015"
"229966028","281540744"
"229966028","234014087"
"229966028","14275291"
"229966028","21269970"
"229966028","76649729"
"229966028","21157904"
"229966028","19726613"
"229966028","291756142"
"229966028","1071402577"
"229966028","78403308"
"229966028","211588974"
"229966028","225921757"
"229966028","242836537"
"229966028","18695134"
